5458,"Williams Harbour Airport","Williams Harbour","Canada","YWM","CCA6",52.566898345947266,-55.784698486328125,70,-3.5,"A","America/St_Johns","airport","OurAirports"
5459,"St. Lewis (Fox Harbour) Airport","St. Lewis","Canada","YFX","CCK4",52.372798919677734,-55.67390060424805,74,-3.5,"A","America/St_Johns","airport","OurAirports"
5460,"Port Hope Simpson Airport","Port Hope Simpson","Canada","YHA","CCP4",52.528099060058594,-56.28609848022461,347,-3.5,"A","America/St_Johns","airport","OurAirports"
5461,"Rigolet Airport","Rigolet","Canada","YRG","CCZ2",54.1796989440918,-58.45750045776367,180,-4,"A","America/Halifax","airport","OurAirports"
5462,"Colville Lake Airport","Colville Lake","Canada","YCK","CEB3",67.0392,-126.08,850,-7,"A","America/Edmonton","airport","OurAirports"
5463,"Whatì Airport","Whatì","Canada","YLE","CEM3",63.13169860839844,-117.24600219726562,882,-7,"A","America/Edmonton","airport","OurAirports"
5464,"Summer Beaver Airport","Summer Beaver","Canada","SUR","CJV7",52.70859909057617,-88.54190063476562,832,-5,"A","America/Toronto","airport","OurAirports"
5465,"Wapekeka Airport","Angling Lake","Canada","YAX","CKB6",53.84920120239258,-89.57939910888672,712,-6,"A","America/Winnipeg","airport","OurAirports"
5466,"Wunnumin Lake Airport","Wunnumin Lake","Canada","WNN","CKL3",52.89390182495117,-89.28919982910156,819,-5,"A","America/Toronto","airport","OurAirports"
5467,"North Spirit Lake Airport","North Spirit Lake","Canada","YNO","CKQ3",52.4900016784668,-92.97109985351562,1082,-6,"A","America/Winnipeg","airport","OurAirports"
5468,"Bearskin Lake Airport","Bearskin Lake","Canada","XBE","CNE3",53.965599060058594,-91.0271987915039,800,-6,"A","America/Winnipeg","airport","OurAirports"
5469,"Kingfisher Lake Airport","Kingfisher Lake","Canada","KIF","CNM5",53.01250076293945,-89.85530090332031,866,-5,"A","America/Toronto","airport","OurAirports"
5470,"Ogoki Post Airport","Ogoki Post","Canada","YOG","CNT3",51.6585998535,-85.9017028809,594,-5,"A","America/Toronto","airport","OurAirports"
5471,"Poplar Hill Airport","Poplar Hill","Canada","YHP","CPV7",52.11330032348633,-94.25559997558594,1095,-6,"A","America/Winnipeg","airport","OurAirports"
5472,"Chisasibi Airport","Chisasibi","Canada","YKU","CSU2",53.805599212646484,-78.91690063476562,43,-5,"A","America/Toronto","airport","OurAirports"
5473,"Tête-à-la-Baleine Airport","Tête-à-la-Baleine","Canada","ZTB","CTB6",50.674400329589844,-59.38359832763672,107,-4,"A","America/Blanc-Sablon","airport","OurAirports"
5474,"La Tabatière Airport","La Tabatière","Canada","ZLT","CTU5",50.8307991027832,-58.97560119628906,102,-4,"A","America/Blanc-Sablon","airport","OurAirports"
5478,"Cat Lake Airport","Cat Lake","Canada","YAC","CYAC",51.72719955444336,-91.82440185546875,1344,-6,"A","America/Winnipeg","airport","OurAirports"
5479,"Fort Frances Municipal Airport","Fort Frances","Canada","YAG","CYAG",48.65420150756836,-93.439697265625,1125,-6,"A","America/Winnipeg","airport","OurAirports"
5480,"Kasabonika Airport","Kasabonika","Canada","XKS","CYAQ",53.52470016479492,-88.6427993774414,672,-5,"A","America/Toronto","airport","OurAirports"
5481,"Kangirsuk Airport","Kangirsuk","Canada","YKG","CYAS",60.027198791503906,-69.99919891357422,403,-5,"A","America/Toronto","airport","OurAirports"
5482,"Attawapiskat Airport","Attawapiskat","Canada","YAT","CYAT",52.9275016784668,-82.43190002441406,31,-5,"A","America/Toronto","airport","OurAirports"
5483,"Lac Du Bonnet Airport","Lac Du Bonnet","Canada",\N,"CYAX",50.2943992615,-96.0100021362,850,-6,"A","America/Winnipeg","airport","OurAirports"
5484,"Uranium City Airport","Uranium City","Canada","YBE","CYBE",59.5614013671875,-108.48100280761719,1044,-6,"N","America/Regina","airport","OurAirports"
5485,"Lourdes de Blanc Sablon Airport","Lourdes-De-Blanc-Sablon","Canada","YBX","CYBX",51.443599700899995,-57.185298919699996,121,-4,"A","America/Blanc-Sablon","airport","OurAirports"
5486,"Cartwright Airport","Cartwright","Canada","YRF","CYCA",53.68280029296875,-57.041900634765625,40,-4,"A","America/Halifax","airport","OurAirports"
5487,"Chesterfield Inlet Airport","Chesterfield Inlet","Canada","YCS","CYCS",63.346900939899996,-90.73110198970001,32,-6,"A","America/Winnipeg","airport","OurAirports"
5488,"Nain Airport","Nain","Canada","YDP","CYDP",56.549198150634766,-61.680301666259766,22,-4,"A","America/Halifax","airport","OurAirports"
5489,"Fort Severn Airport","Fort Severn","Canada","YER","CYER",56.01890182495117,-87.67610168457031,48,-5,"A","America/Toronto","airport","OurAirports"
5490,"Fort Albany Airport","Fort Albany","Canada","YFA","CYFA",52.20140075683594,-81.6968994140625,48,-5,"A","America/Toronto","airport","OurAirports"
5491,"Fort Hope Airport","Fort Hope","Canada","YFH","CYFH",51.5619010925293,-87.90779876708984,899,-5,"A","America/Toronto","airport","OurAirports"
5492,"Makkovik Airport","Makkovik","Canada","YMN","CYFT",55.076900482177734,-59.1864013671875,234,-4,"A","America/Halifax","airport","OurAirports"
5493,"Texada Gillies Bay Airport","Texada","Canada","YGB","CYGB",49.69419860839844,-124.51799774169922,326,-8,"A","America/Vancouver","airport","OurAirports"
5494,"Gods Lake Narrows Airport","Gods Lake Narrows","Canada","YGO","CYGO",54.55889892578125,-94.49140167236328,617,-6,"A","America/Winnipeg","airport","OurAirports"
5495,"Igloolik Airport","Igloolik","Canada","YGT","CYGT",69.3647003174,-81.8161010742,174,-5,"A","America/Toronto","airport","OurAirports"
5496,"Kuujjuarapik Airport","Kuujjuarapik","Canada","YGW","CYGW",55.281898498535156,-77.76529693603516,34,-5,"A","America/Toronto","airport","OurAirports"
5497,"Gillam Airport","Gillam","Canada","YGX","CYGX",56.35749816894531,-94.71060180664062,476,-6,"A","America/Winnipeg","airport","OurAirports"
5498,"Grise Fiord Airport","Grise Fiord","Canada","YGZ","CYGZ",76.4261016846,-82.90920257570001,146,-5,"A","America/Toronto","airport","OurAirports"
5499,"Quaqtaq Airport","Quaqtaq","Canada","YQC","CYHA",61.0463981628418,-69.6177978515625,103,-5,"A","America/Toronto","airport","OurAirports"
5500,"Vancouver Harbour Water Aerodrome","Vancouver","Canada","CXH","CYHC",49.2943992615,-123.111000061,0,-8,"A","America/Vancouver","airport","OurAirports"
5501,"Nemiscau Airport","Nemiscau","Canada","YNS","CYHH",51.69110107421875,-76.1355972290039,802,-5,"A","America/Toronto","airport","OurAirports"
5502,"Hopedale Airport","Hopedale","Canada","YHO","CYHO",55.448299407958984,-60.228599548339844,39,-4,"A","America/Halifax","airport","OurAirports"
5503,"Chevery Airport","Chevery","Canada","YHR","CYHR",50.46889877319336,-59.63669967651367,39,-4,"A","America/Blanc-Sablon","airport","OurAirports"
5504,"Ivujivik Airport","Ivujivik","Canada","YIK","CYIK",62.417301177978516,-77.92530059814453,126,-5,"A","America/Toronto","airport","OurAirports"
5505,"Island Lake Airport","Island Lake","Canada","YIV","CYIV",53.857200622558594,-94.65360260009766,770,-6,"A","America/Winnipeg","airport","OurAirports"
5506,"Akulivik Airport","Akulivik","Canada","AKV","CYKO",60.818599700927734,-78.14859771728516,75,-5,"A","America/Toronto","airport","OurAirports"
5507,"Waskaganish Airport","Waskaganish","Canada","YKQ","CYKQ",51.47330093383789,-78.75830078125,80,-5,"A","America/Toronto","airport","OurAirports"
5508,"Aupaluk Airport","Aupaluk","Canada","YPJ","CYLA",59.29669952392578,-69.59970092773438,119,-5,"A","America/Toronto","airport","OurAirports"
5509,"Kimmirut Airport","Kimmirut","Canada","YLC","CYLC",62.8499984741,-69.88330078119999,175,-5,"A","America/Toronto","airport","OurAirports"
5510,"Lansdowne House Airport","Lansdowne House","Canada","YLH","CYLH",52.19559860229492,-87.93419647216797,834,-5,"A","America/Toronto","airport","OurAirports"
5511,"St Georges Airport","Lutselk'e","Canada","YSG","CYSG",46.09640121459999,-70.7146987915,893,-5,"A","America/Toronto","airport","OurAirports"
5512,"Kangiqsualujjuaq (Georges River) Airport","Kangiqsualujjuaq","Canada","XGR","CYLU",58.71139907836914,-65.9927978515625,215,-5,"A","America/Toronto","airport","OurAirports"
5513,"Mary's Harbour Airport","Mary's Harbour","Canada","YMH","CYMH",52.302799224853516,-55.847198486328125,38,-3.5,"A","America/St_Johns","airport","OurAirports"
5514,"Chapais Airport","Chibougamau","Canada","YMT","CYMT",49.77190017700195,-74.5280990600586,1270,-5,"A","America/Toronto","airport","OurAirports"
5515,"Umiujaq Airport","Umiujaq","Canada","YUD","CYMU",56.53609848022461,-76.51830291748047,250,-5,"A","America/Toronto","airport","OurAirports"
5516,"Wemindji Airport","Wemindji","Canada","YNC","CYNC",53.01060104370117,-78.83110046386719,66,-5,"A","America/Toronto","airport","OurAirports"
5517,"Norway House Airport","Norway House","Canada","YNE","CYNE",53.95830154418945,-97.84420013427734,734,-6,"A","America/Winnipeg","airport","OurAirports"
5518,"Points North Landing Airport","Points North Landing","Canada","YNL","CYNL",58.27669906616211,-104.08200073242188,1605,-6,"N","America/Regina","airport","OurAirports"
5519,"Oxford House Airport","Oxford House","Canada","YOH","CYOH",54.93330001831055,-95.27890014648438,663,-6,"A","America/Winnipeg","airport","OurAirports"
5520,"Inukjuak Airport","Inukjuak","Canada","YPH","CYPH",58.471900939941406,-78.07689666748047,83,-5,"A","America/Toronto","airport","OurAirports"
5521,"Pikangikum Airport","Pikangikum","Canada","YPM","CYPM",51.819698333740234,-93.97329711914062,1114,-6,"A","America/Winnipeg","airport","OurAirports"
5522,"Peawanuck Airport","Peawanuck","Canada","YPO","CYPO",54.98809814453125,-85.44329833984375,173,-5,"A","America/Toronto","airport","OurAirports"
5523,"Powell River Airport","Powell River","Canada","YPW","CYPW",49.83420181274414,-124.5,425,-8,"A","America/Vancouver","airport","OurAirports"
5524,"The Pas Airport","The Pas","Canada","YQD","CYQD",53.97140121459961,-101.09100341796875,887,-6,"A","America/Winnipeg","airport","OurAirports"
5525,"Nakina Airport","Nakina","Canada","YQN","CYQN",50.18280029296875,-86.69640350341797,1057,-5,"A","America/Toronto","airport","OurAirports"
5526,"Rae Lakes Airport","Gamètì","Canada","YRA","CYRA",64.11609649658203,-117.30999755859375,723,-7,"A","America/Edmonton","airport","OurAirports"
5527,"Red Lake Airport","Red Lake","Canada","YRL","CYRL",51.066898345947266,-93.79309844970703,1265,-6,"A","America/Winnipeg","airport","OurAirports"
5528,"Stony Rapids Airport","Stony Rapids","Canada","YSF","CYSF",59.250301361083984,-105.84100341796875,805,-6,"N","America/Regina","airport","OurAirports"
5529,"Sanikiluaq Airport","Sanikiluaq","Canada","YSK","CYSK",56.5377998352,-79.2466964722,104,-5,"A",\N,"airport","OurAirports"
5530,"St. Theresa Point Airport","St. Theresa Point","Canada","YST","CYST",53.84560012817383,-94.85189819335938,773,-6,"A","America/Winnipeg","airport","OurAirports"
5531,"Big Trout Lake Airport","Big Trout Lake","Canada","YTL","CYTL",53.81779861450195,-89.89689636230469,729,-6,"A","America/Winnipeg","airport","OurAirports"
5532,"Deer Lake Airport","Deer Lake","Canada","YVZ","CYVZ",52.655799865722656,-94.0614013671875,1092,-6,"A","America/Winnipeg","airport","OurAirports"
5533,"Webequie Airport","Webequie","Canada","YWP","CYWP",52.9593933975,-87.3748683929,685,-5,"A","America/Toronto","airport","OurAirports"
5534,"Whale Cove Airport","Whale Cove","Canada","YXN","CYXN",62.24000167849999,-92.59809875490001,40,-6,"A","America/Winnipeg","airport","OurAirports"
5535,"Salluit Airport","Salluit","Canada","YZG","CYZG",62.17940139770508,-75.66719818115234,743,-5,"A","America/Toronto","airport","OurAirports"
5536,"York Landing Airport","York Landing","Canada","ZAC","CZAC",56.08940124511719,-96.08920288085938,621,-6,"A","America/Winnipeg","airport","OurAirports"
5537,"Ilford Airport","Ilford","Canada","ILF","CZBD",56.0614013672,-95.613899231,642,-6,"A","America/Winnipeg","airport","OurAirports"
5538,"Bathurst Airport","Bathurst","Canada","ZBF","CZBF",47.629699707,-65.738899231,193,-4,"A","America/Halifax","airport","OurAirports"
5539,"Eastmain River Airport","Eastmain River","Canada","ZEM","CZEM",52.22639846801758,-78.52249908447266,24,-5,"A","America/Toronto","airport","OurAirports"
5540,"Fond-Du-Lac Airport","Fond-Du-Lac","Canada","ZFD","CZFD",59.33440017700195,-107.18199920654297,814,-6,"N","America/Regina","airport","OurAirports"
5541,"Gods River Airport","Gods River","Canada","ZGI","CZGI",54.839698791503906,-94.07859802246094,627,-6,"A","America/Winnipeg","airport","OurAirports"
5542,"Swan River Airport","Swan River","Canada","ZJN","CZJN",52.120601654052734,-101.23600006103516,1100,-6,"A","America/Winnipeg","airport","OurAirports"
5543,"Kashechewan Airport","Kashechewan","Canada","ZKE","CZKE",52.282501220703125,-81.67780303955078,35,-5,"A","America/Toronto","airport","OurAirports"
5544,"Muskrat Dam Airport","Muskrat Dam","Canada","MSA","CZMD",53.44139862060547,-91.76280212402344,911,-6,"A","America/Winnipeg","airport","OurAirports"
5545,"Masset Airport","Masset","Canada","ZMT","CZMT",54.02750015258789,-132.125,25,-8,"A","America/Vancouver","airport","OurAirports"
5546,"Sachigo Lake Airport","Sachigo Lake","Canada","ZPB","CZPB",53.8911018371582,-92.19640350341797,876,-6,"A","America/Winnipeg","airport","OurAirports"
5547,"Round Lake (Weagamow Lake) Airport","Round Lake","Canada","ZRJ","CZRJ",52.943599700927734,-91.31279754638672,974,-6,"A","America/Winnipeg","airport","OurAirports"
5548,"Sandy Lake Airport","Sandy Lake","Canada","ZSJ","CZSJ",53.06420135498047,-93.34439849853516,951,-6,"A","America/Winnipeg","airport","OurAirports"
5549,"Shamattawa Airport","Shamattawa","Canada","ZTM","CZTM",55.8656005859375,-92.0813980102539,289,-6,"A","America/Winnipeg","airport","OurAirports"
5550,"Churchill Falls Airport","Churchill Falls","Canada","ZUM","CZUM",53.5619010925293,-64.10639953613281,1442,-4,"A","America/Halifax","airport","OurAirports"
5551,"Wollaston Lake Airport","Wollaston Lake","Canada","ZWL","CZWL",58.10689926147461,-103.1719970703125,1360,-6,"N","America/Regina","airport","OurAirports"
5552,"Batna Airport","Batna","Algeria","BLJ","DABT",35.752101898199996,6.308589935300001,2697,1,"N","Africa/Algiers","airport","OurAirports"
5553,"Béchar Boudghene Ben Ali Lotfi Airport","Béchar","Algeria","CBH","DAOR",31.645700454711914,-2.269860029220581,2661,1,"N","Africa/Algiers","airport","OurAirports"
5554,"Bordj Badji Mokhtar Airport","Bordj Badji Mokhtar","Algeria","BMW","DATM",21.375,0.923888981342,1303,1,"N","Africa/Algiers","airport","OurAirports"
5555,"Guemar Airport","Guemar","Algeria","ELU","DAUO",33.5113983154,6.77679014206,203,1,"N","Africa/Algiers","airport","OurAirports"
5556,"Kumasi Airport","Kumasi","Ghana","KMS","DGSI",6.714560031890869,-1.5908199548721313,942,0,"N","Africa/Accra","airport","OurAirports"
5557,"Heringsdorf Airport","Heringsdorf","Germany","HDF","EDAH",53.8787002563,14.152299881,93,1,"E","Europe/Berlin","airport","OurAirports"
5558,"Heide-Büsum Airport","Büsum","Germany","HEI","EDXB",54.153331756600004,8.90166664124,7,1,"E","Europe/Berlin","airport","OurAirports"
5559,"Helgoland-Düne Airport","Helgoland","Germany","HGL","EDXH",54.185279846200004,7.91583299637,8,1,"E","Europe/Berlin","airport","OurAirports"
5560,"Seinäjoki Airport","Seinäjoki / Ilmajoki","Finland","SJY","EFSI",62.692100524902344,22.832300186157227,302,2,"E","Europe/Helsinki","airport","OurAirports"
5561,"Nottingham Airport","Nottingham","United Kingdom","NQT","EGBN",52.91999816894531,-1.0791699886322021,138,0,"E","Europe/London","airport","OurAirports"
5562,"Robin Hood Doncaster Sheffield Airport","Doncaster, Sheffield","United Kingdom","DSA","EGCN",53.4805378105,-1.01065635681,55,0,"E","Europe/London","airport","OurAirports"
5563,"Campbeltown Airport","Campbeltown","United Kingdom","CAL","EGEC",55.437198638916016,-5.686389923095703,42,0,"E","Europe/London","airport","OurAirports"
5564,"Eday Airport","Eday","United Kingdom","EOI","EGED",59.19060134887695,-2.7722198963165283,10,0,"E","Europe/London","airport","OurAirports"
5565,"Fair Isle Airport","Fair Isle","United Kingdom","FIE","EGEF",59.53580093383789,-1.628059983253479,223,0,"E","Europe/London","airport","OurAirports"
5566,"North Ronaldsay Airport","North Ronaldsay","United Kingdom","NRL","EGEN",59.3675003052,-2.43443989754,40,0,"E","Europe/London","airport","OurAirports"
5567,"Papa Westray Airport","Papa Westray","United Kingdom","PPW","EGEP",59.351699829100006,-2.9002799987800003,91,0,"E","Europe/London","airport","OurAirports"
5568,"Stronsay Airport","Stronsay","United Kingdom","SOY","EGER",59.1553001404,-2.64139008522,39,0,"E","Europe/London","airport","OurAirports"
5569,"Sanday Airport","Sanday","United Kingdom","NDY","EGES",59.250301361083984,-2.576669931411743,68,0,"E","Europe/London","airport","OurAirports"
5570,"Lerwick / Tingwall Airport","Lerwick","United Kingdom","LWK","EGET",60.192199707,-1.24361002445,43,0,"E","Europe/London","airport","OurAirports"
5571,"Westray Airport","Westray","United Kingdom","WRY","EGEW",59.3502998352,-2.95000004768,29,0,"E","Europe/London","airport","OurAirports"
5572,"Land's End Airport","Land's End","United Kingdom","LEQ","EGHC",50.10279846191406,-5.670559883117676,401,0,"E","Europe/London","airport","OurAirports"
5573,"Penzance Heliport","Penzance","United Kingdom","PZE","EGHK",50.128101,-5.51845,14,0,"E","Europe/London","airport","OurAirports"
5574,"Anglesey Airport","Angelsey","United Kingdom","VLY","EGOV",53.2481002808,-4.53533983231,37,0,"E","Europe/London","airport","OurAirports"
5575,"Barra Airport","Barra","United Kingdom","BRR","EGPR",57.02280044555664,-7.443059921264648,5,0,"E","Europe/London","airport","OurAirports"
5577,"Donegal Airport","Dongloe","Ireland","CFN","EIDL",55.0442008972168,-8.340999603271484,30,0,"E","Europe/Dublin","airport","OurAirports"
5578,"Weston Airport","Leixlip","Ireland",\N,"EIWT",53.3521995544,-6.48611021042,150,0,"E","Europe/Dublin","airport","OurAirports"
5579,"Sindal Airport","Sindal","Denmark","CNL","EKSN",57.5035018921,10.229399681099999,92,1,"N","Europe/Copenhagen","airport","OurAirports"
5580,"Leknes Airport","Leknes","Norway","LKN","ENLK",68.152496337891,13.609399795532,78,1,"E","Europe/Oslo","airport","OurAirports"
5581,"Namsos Høknesøra Airport","Namsos","Norway","OSY","ENNM",64.472198486328,11.57859992981,7,1,"E","Europe/Oslo","airport","OurAirports"
5582,"Mo i Rana Airport, Røssvoll","Mo i Rana","Norway","MQN","ENRA",66.363899230957,14.301400184631,229,1,"E","Europe/Oslo","airport","OurAirports"
5583,"Rørvik Airport, Ryum","Rørvik","Norway","RVK","ENRM",64.838302612305,11.14610004425,14,1,"E","Europe/Oslo","airport","OurAirports"
5584,"Røst Airport","Røst","Norway","RET","ENRS",67.527801513672,12.103300094604,7,1,"E","Europe/Oslo","airport","OurAirports"
5585,"Sandane Airport (Anda)","Sandane","Norway","SDN","ENSD",61.830001831055,6.1058301925659,196,1,"E","Europe/Oslo","airport","OurAirports"
5586,"Sogndal Airport","Sogndal","Norway","SOG","ENSG",61.156101,7.13778,1633,1,"E","Europe/Oslo","airport","OurAirports"
5587,"Svolvær Helle Airport","Svolvær","Norway","SVJ","ENSH",68.243301391602,14.669199943542,27,1,"E","Europe/Oslo","airport","OurAirports"
5588,"Sørkjosen Airport","Sorkjosen","Norway","SOJ","ENSR",69.786796569824,20.959400177002,16,1,"E","Europe/Oslo","airport","OurAirports"
5589,"Vardø Airport, Svartnes","Vardø","Norway","VAW","ENSS",70.355400085449,31.044900894165,42,1,"E","Europe/Oslo","airport","OurAirports"
5590,"Værøy Heliport","Værøy","Norway","VRY","ENVR",67.654555,12.727257,12,1,"E","Europe/Oslo","airport","OurAirports"
5591,"Bydgoszcz Ignacy Jan Paderewski Airport","Bydgoszcz","Poland","BZG","EPBY",53.096801757799994,17.9776992798,235,1,"E","Europe/Warsaw","airport","OurAirports"
5592,"Łódź Władysław Reymont Airport","Lodz","Poland","LCJ","EPLL",51.721900939899996,19.3980998993,604,1,"E","Europe/Warsaw","airport","OurAirports"
5593,"Åre Östersund Airport","Östersund","Sweden","OSD","ESNZ",63.194400787354,14.50030040741,1233,1,"E","Europe/Stockholm","airport","OurAirports"
5594,"Hagfors Airport","Hagfors","Sweden","HFS","ESOH",60.02009963989258,13.578900337219238,474,1,"E","Europe/Stockholm","airport","OurAirports"
5595,"Karlstad Airport","Karlstad","Sweden","KSD","ESOK",59.444698333699996,13.337400436400001,352,1,"E","Europe/Stockholm","airport","OurAirports"
5596,"Torsby Airport","Torsby","Sweden","TYF","ESST",60.1576004028,12.991299629199998,393,1,"E","Europe/Stockholm","airport","OurAirports"
5597,"Ängelholm-Helsingborg Airport","Ängelholm","Sweden","AGH","ESTA",56.29610061645508,12.847100257873535,68,1,"E","Europe/Stockholm","airport","OurAirports"
5598,"Storuman Airport","Mohed","Sweden","SQO","ESUD",64.96089935302734,17.69659996032715,915,1,"E","Europe/Stockholm","airport","OurAirports"
5599,"Hemavan Airport","Hemavan","Sweden","HMV","ESUT",65.80609893798828,15.082799911499023,1503,1,"E","Europe/Stockholm","airport","OurAirports"
5602,"Ventspils International Airport","Ventspils","Latvia","VTS","EVVA",57.35779953,21.5442008972,19,2,"E","Europe/Riga","airport","OurAirports"
5603,"Rand Airport","Johannesburg","South Africa","QRA","FAGM",-26.2425003052,28.1511993408,5483,2,"U","Africa/Johannesburg","airport","OurAirports"
5604,"Kruger Mpumalanga International Airport","Mpumalanga","South Africa","MQP","FAKN",-25.3831996918,31.1056003571,2829,2,"U","Africa/Johannesburg","airport","OurAirports"
5605,"Malamala Airport","Malamala","South Africa","AAM","FAMD",-24.818099975585938,31.544599533081055,1124,2,"U","Africa/Johannesburg","airport","OurAirports"
5606,"Mmabatho International Airport","Mafeking","South Africa","MBD","FAMM",-25.798400878900004,25.548000335699996,4181,2,"U","Africa/Johannesburg","airport","OurAirports"
5607,"Ghanzi Airport","Ghanzi","Botswana","GNZ","FBGZ",-21.6924991607666,21.658100128173828,3730,2,"U","Africa/Gaborone","airport","OurAirports"
5608,"Orapa Airport","Orapa","Botswana","ORP","FBOR",-21.266700744628906,25.316699981689453,3100,2,"U","Africa/Gaborone","airport","OurAirports"
5609,"Shakawe Airport","Shakawe","Botswana","SWX","FBSW",-18.373899459838867,21.832599639892578,3379,2,"U","Africa/Gaborone","airport","OurAirports"
5610,"Limpopo Valley Airport","Tuli Lodge","Botswana","TLD","FBTL",-22.189199447599997,29.126899719199997,1772,2,"U","Africa/Gaborone","airport","OurAirports"
5611,"Ngot Nzoungou Airport","Loubomo","Congo (Brazzaville)","DIS","FCPL",-4.20635,12.6599,1079,1,"N","Africa/Brazzaville","airport","OurAirports"
5612,"Chipata Airport","Chipata","Zambia","CIP","FLCP",-13.558300018310547,32.58720016479492,3360,2,"U","Africa/Lusaka","airport","OurAirports"
5613,"Los Alamitos Army Air Field","Solwesi","Zambia","SLI","KSLI",33.79000092,-118.052002,32,-8,"U","America/Los_Angeles","airport","OurAirports"
5614,"Iconi Airport","Moroni","Comoros","YVA","FMCN",-11.710800170899999,43.2439002991,33,3,"U","Indian/Comoro","airport","OurAirports"
5615,"Antsalova Airport","Antsalova","Madagascar","WAQ","FMMG",-18.7012732424,44.614920616099994,551,3,"U","Indian/Antananarivo","airport","OurAirports"
5616,"Ankavandra Airport","Ankavandra","Madagascar","JVA","FMMK",-18.8050095209,45.2734673023,427,3,"U","Indian/Antananarivo","airport","OurAirports"
5617,"Belo sur Tsiribihina Airport","Belo sur Tsiribihina","Madagascar","BMD","FMML",-19.6867008209,44.541900634799994,154,3,"U","Indian/Antananarivo","airport","OurAirports"
5618,"Maintirano Airport","Maintirano","Madagascar","MXT","FMMO",-18.049999237060547,44.03300094604492,95,3,"U","Indian/Antananarivo","airport","OurAirports"
5619,"Morafenobe Airport","Morafenobe","Madagascar","TVA","FMMR",-17.850083459,44.920467138300005,748,3,"U","Indian/Antananarivo","airport","OurAirports"
5620,"Tambohorano Airport","Tambohorano","Madagascar","WTA","FMMU",-17.47610092163086,43.972801208496094,23,3,"U","Indian/Antananarivo","airport","OurAirports"
5621,"Tsiroanomandidy Airport","Tsiroanomandidy","Madagascar","WTS","FMMX",-18.759676556400002,46.0540652275,2776,3,"U","Indian/Antananarivo","airport","OurAirports"
5622,"Ambatondrazaka Airport","Ambatondrazaka","Madagascar","WAM","FMMZ",-17.7953776085,48.4425830841,2513,3,"U","Indian/Antananarivo","airport","OurAirports"
5623,"Port Bergé Airport","Port Bergé","Madagascar","WPB","FMNG",-15.584286474099999,47.6235866547,213,3,"U","Indian/Antananarivo","airport","OurAirports"
5624,"Ambanja Airport","Ambanja","Madagascar",\N,"FMNJ",-13.645705,48.459427,36,3,"U","Indian/Antananarivo","airport","OurAirports"
5625,"Soalala Airport","Soalala","Madagascar","DWB","FMNO",-16.1016904207,45.358836650799994,141,3,"U","Indian/Antananarivo","airport","OurAirports"
5626,"Mampikony Airport","Mampikony","Madagascar","WMP","FMNP",-16.0722693402,47.644164562200004,0,3,"U","Indian/Antananarivo","airport","OurAirports"
5627,"Nasa Shuttle Landing Facility Airport","Tsaratanana","Madagascar","TTS","KTTS",28.614999771118164,-80.69450378417969,10,-5,"U","America/New_York","airport","OurAirports"
5628,"Mandritsara Airport","Mandritsara","Madagascar","WMA","FMNX",-15.8330494086,48.8332843781,1007,3,"U","Indian/Antananarivo","airport","OurAirports"
5629,"Manja Airport","Manja","Madagascar","MJA","FMSJ",-21.4261052506,44.31650877,787,3,"U","Indian/Antananarivo","airport","OurAirports"
5630,"Catumbela Airport","Catumbela","Angola","CBT","FNCT",-12.4792,13.4869,23,1,"N","Africa/Luanda","airport","OurAirports"
5631,"Dundo Airport","Dundo","Angola","DUE","FNDU",-7.400889873504639,20.818500518798828,2451,1,"N","Africa/Luanda","airport","OurAirports"
5632,"Ngjiva Pereira Airport","Ondjiva","Angola","VPE","FNGI",-17.0435009003,15.683799743700002,3566,1,"N","Africa/Luanda","airport","OurAirports"
5633,"Namibe Airport","Mocamedes","Angola","MSZ","FNMO",-15.261199951171875,12.14680004119873,210,1,"N","Africa/Luanda","airport","OurAirports"
5634,"Koulamoutou Mabimbi Airport","Koulamoutou","Gabon","KOU","FOGK",-1.1846100091934,12.441300392151,1070,1,"N","Africa/Libreville","airport","OurAirports"
5635,"Mouilla Ville Airport","Mouila","Gabon","MJL","FOGM",-1.845139980316162,11.056699752807617,295,1,"N","Africa/Libreville","airport","OurAirports"
5636,"Tchibanga Airport","Tchibanga","Gabon","TCH","FOOT",-2.8499999046325684,11.017000198364258,269,1,"N","Africa/Libreville","airport","OurAirports"
5637,"Chimoio Airport","Chimoio","Mozambique","VPY","FQCH",-19.15130043029785,33.42900085449219,2287,2,"U","Africa/Maputo","airport","OurAirports"
5639,"Sarh Airport","Sarh","Chad","SRH","FTTA",9.144439697265625,18.374399185180664,1198,1,"N","Africa/Ndjamena","airport","OurAirports"
5640,"Club Makokola Airport","Club Makokola","Malawi","CMK","FWCM",-14.306900024414062,35.13249969482422,1587,2,"U","Africa/Blantyre","airport","OurAirports"
5641,"Luderitz Airport","Luderitz","Namibia","LUD","FYLZ",-26.687400817871094,15.242899894714355,457,1,"S","Africa/Windhoek","airport","OurAirports"
5642,"Ondangwa Airport","Ondangwa","Namibia","OND","FYOA",-17.878201,15.9526,3599,1,"S","Africa/Windhoek","airport","OurAirports"
5643,"Oranjemund Airport","Oranjemund","Namibia","OMD","FYOG",-28.584699630737305,16.446699142456055,14,1,"S","Africa/Windhoek","airport","OurAirports"
